YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M
2023,12,10,11,31.03,17.68,24.36,13.67,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.81,0.11,92.72,1.65,313.46,2.19,321.37
2023,12,10,12,31.74,17.66,24.7,13.67,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,43.06,0.12,92.63,2.4,293.15,2.97,300.47
2023,12,10,13,32.05,17.73,24.89,13.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,42.5,0.18,92.54,2.78,282.16,3.38,288.85
2023,12,10,14,31.51,17.87,24.69,13.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.19,0.25,92.53,3.16,260.05,3.76,266.78
2023,12,10,15,29.76,18.44,24.1,14.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.38,0.45,92.52,3.78,224.5,4.55,227.92
2023,12,10,16,27.61,19.48,23.55,15.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60.75,0.56,92.59,4.45,190.52,5.66,191.31
2023,12,10,17,25.56,20.1,22.83,15.87,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,71.38,0.21,92.61,4.49,156.83,5.87,156.81
2023,12,10,18,23.76,20.11,21.94,15.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,79.69,0.09,92.61,4.25,127.52,5.75,127.49
2023,12,10,19,22.3,19.98,21.14,15.81,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,86.62,0.04,92.64,3.97,118.99,5.33,118.63
2023,12,10,20,21.44,19.66,20.55,15.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,89.69,0.04,92.66,3.92,120.81,5.2,120.23
2023,12,10,21,20.92,19.38,20.15,15.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,90.94,0.02,92.68,3.65,121.45,4.88,120.71
2023,12,10,22,20.6,19.08,19.83,14.95,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,91.06,0.0,92.69,3.31,126.54,4.38,125.79
2023,12,10,23,20.15,18.76,19.46,14.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,91.81,0.03,92.61,2.89,129.19,4.14,128.41
2023,12,11,0,19.73,18.5,19.12,14.47,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,92.69,0.01,92.53,2.99,132.03,4.16,131.65
2023,12,11,1,19.38,18.27,18.83,14.28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,93.44,0.0,92.47,3.06,125.84,4.34,125.47
2023,12,11,2,19.21,18.21,18.71,14.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,94.06,0.15,92.48,2.47,101.7,3.63,101.31
2023,12,11,3,19.42,18.38,18.9,14.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,93.88,1.01,92.53,1.96,80.58,2.77,79.26
2023,12,11,4,19.65,18.74,19.19,14.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,94.62,1.02,92.55,0.95,61.54,1.45,58.03
2023,12,11,5,19.8,19.01,19.4,14.95,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,95.38,0.36,92.58,0.84,358.39,1.42,356.52
2023,12,11,6,20.58,19.3,19.94,15.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,92.5,0.06,92.62,1.82,331.23,2.33,329.99
2023,12,11,7,22.84,19.53,21.19,15.38,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,81.44,0.03,92.62,3.13,306.98,3.87,305.55
2023,12,11,8,25.83,18.7,22.26,14.47,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,64.25,0.03,92.64,3.8,295.35,4.49,295.23
2023,12,11,9,28.19,17.87,23.03,13.79,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,53.19,0.02,92.63,4.03,290.65,4.72,291.55
2023,12,11,10,30.0,17.22,23.61,13.31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.19,0.02,92.62,4.25,282.76,4.94,284.48
2023,12,11,11,31.2,16.85,24.03,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,42.19,0.08,92.58,4.41,271.73,5.11,274.04
2023,12,11,12,31.71,16.71,24.21,12.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,40.69,0.1,92.57,4.56,258.54,5.28,260.98
2023,12,11,13,31.92,16.61,24.26,12.82,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,39.94,0.12,92.53,4.83,244.72,5.62,247.36
2023,12,11,14,31.66,16.3,23.98,12.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,39.75,0.08,92.51,4.98,232.52,5.84,234.97
2023,12,11,15,31.15,15.89,23.51,12.27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,39.88,0.05,92.49,5.04,219.84,5.94,222.55
2023,12,11,16,30.15,15.73,22.94,12.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,41.75,0.04,92.51,5.15,203.72,6.13,205.94
2023,12,11,17,28.3,16.19,22.24,12.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,47.69,0.02,92.58,5.32,183.87,6.6,184.96
2023,12,11,18,25.55,17.55,21.55,13.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60.75,0.01,92.66,5.45,162.14,7.41,161.95
2023,12,11,19,22.72,18.47,20.59,14.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,76.62,0.03,92.77,6.32,146.9,8.39,146.62
2023,12,11,20,20.71,18.38,19.55,14.28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,86.5,0.03,92.89,6.45,139.32,8.37,138.98
2023,12,11,21,19.87,18.12,19.0,14.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,89.75,0.03,92.95,6.16,136.9,8.05,136.22
2023,12,11,22,19.3,17.64,18.47,13.61,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,90.19,0.04,92.96,5.82,137.07,7.68,136.48
2023,12,11,23,18.76,17.28,18.02,13.31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,91.19,0.04,92.97,5.38,136.0,7.14,135.62
2023,12,12,0,18.32,17.08,17.7,13.18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,92.56,0.04,92.95,4.81,132.5,6.52,131.99
2023,12,12,1,17.99,16.89,17.44,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,93.38,0.03,92.91,4.24,128.26,5.99,127.8
2023,12,12,2,17.71,16.73,17.22,12.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,94.06,0.03,92.89,3.74,127.44,5.58,126.74
2023,12,12,3,17.45,16.56,17.01,12.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,94.62,0.02,92.9,3.45,128.01,5.47,127.16
2023,12,12,4,17.18,16.4,16.79,12.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,95.25,0.01,92.93,3.27,127.83,5.51,126.98
2023,12,12,5,16.94,16.3,16.62,12.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.12,0.01,92.97,3.18,128.42,5.34,128.16
2023,12,12,6,18.4,16.29,17.34,12.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,87.5,0.01,93.04,4.37,124.14,5.46,122.33
2023,12,12,7,20.87,16.24,18.56,12.39,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.44,0.0,93.09,4.34,119.34,5.09,117.63
2023,12,12,8,23.87,15.95,19.91,12.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60.81,0.0,93.12,3.63,124.75,4.05,123.05
2023,12,12,9,26.65,15.0,20.83,11.41,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,48.69,0.0,93.14,2.89,146.01,3.02,145.45
2023,12,12,10,28.81,14.28,21.55,10.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,41.12,0.0,93.13,3.02,172.73,3.12,173.82
2023,12,12,11,30.28,13.93,22.1,10.74,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,37.0,0.0,93.1,3.58,182.13,3.74,183.71
2023,12,12,12,31.29,13.51,22.4,10.44,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,34.0,0.0,93.01,3.98,182.03,4.2,183.41
2023,12,12,13,31.72,13.15,22.44,10.25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,32.44,0.0,92.96,4.28,176.55,4.53,177.73
2023,12,12,14,31.45,13.05,22.25,10.19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,32.75,0.0,92.9,4.64,169.81,4.95,170.46
2023,12,12,15,30.6,13.23,21.91,10.31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,34.75,0.0,92.87,5.04,162.97,5.49,163.04
2023,12,12,16,29.2,13.56,21.38,10.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,38.44,0.0,92.87,5.49,155.91,6.18,155.41
2023,12,12,17,27.12,14.21,20.67,10.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.06,0.0,92.91,5.95,148.86,7.11,148.07
2023,12,12,18,24.32,15.14,19.73,11.54,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,56.19,0.0,92.95,6.02,143.17,8.05,142.89
2023,12,12,19,21.72,16.01,18.87,12.21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.56,0.0,93.0,5.59,139.99,7.78,140.09
2023,12,12,20,20.14,16.44,18.29,12.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,79.06,0.0,93.04,5.31,135.78,7.36,135.26
2023,12,12,21,19.01,16.64,17.83,12.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,86.06,0.0,93.1,5.0,133.04,6.95,132.4
2023,12,12,22,18.3,16.67,17.49,12.82,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,90.31,0.01,93.1,4.67,130.73,6.59,129.81
2023,12,12,23,17.83,16.63,17.23,12.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,92.75,0.01,93.08,4.34,127.98,6.32,126.95
2023,12,13,0,17.55,16.55,17.05,12.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,93.94,0.01,93.01,4.12,124.11,6.17,123.07
2023,12,13,1,17.38,16.5,16.94,12.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,94.69,0.01,92.95,3.65,120.73,5.77,119.79
2023,12,13,2,17.1,16.42,16.76,12.63,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,95.88,0.01,92.91,3.15,115.23,5.55,114.36
2023,12,13,3,16.72,16.33,16.52,12.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,97.62,0.0,92.87,2.71,106.92,5.35,106.45
2023,12,13,4,16.5,16.2,16.35,12.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.19,0.0,92.89,2.52,96.4,5.04,95.6
2023,12,13,5,16.51,16.05,16.27,12.33,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,97.25,0.0,92.9,2.51,84.09,4.51,83.23
2023,12,13,6,18.44,16.12,17.28,12.33,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,86.31,0.0,92.98,3.03,67.87,3.67,65.73
2023,12,13,7,21.72,16.33,19.02,12.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,71.06,0.0,93.03,2.47,40.39,2.96,36.63
2023,12,13,8,25.11,16.33,20.72,12.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,57.88,0.0,93.04,1.96,355.88,2.43,354.27
2023,12,13,9,27.9,15.2,21.55,11.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.88,0.0,93.01,2.63,316.57,3.19,318.87
2023,12,13,10,30.15,13.81,21.98,10.68,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,37.0,0.0,92.98,3.53,299.01,4.14,301.98
2023,12,13,11,31.83,12.75,22.3,9.95,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,31.38,0.0,92.92,3.85,289.06,4.44,292.33
2023,12,13,12,33.11,11.74,22.42,9.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.31,0.0,92.8,3.82,284.58,4.35,287.98
2023,12,13,13,33.85,10.6,22.23,8.67,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.25,0.0,92.71,3.67,277.09,4.15,280.63
2023,12,13,14,34.05,9.62,21.84,8.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.44,0.0,92.64,3.59,263.76,4.04,267.23
2023,12,13,15,33.69,8.65,21.17,7.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.44,0.0,92.58,3.47,247.48,3.88,250.73
2023,12,13,16,32.67,8.15,20.4,7.32,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.0,0.0,92.56,3.23,225.98,3.6,228.95
2023,12,13,17,30.8,9.42,20.11,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.69,0.0,92.55,2.62,202.66,3.36,203.11
2023,12,13,18,26.02,15.09,20.56,11.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.75,0.0,92.59,2.51,172.32,5.3,172.97
2023,12,13,19,23.17,15.71,19.44,11.96,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,62.38,0.0,92.7,3.82,152.7,7.58,153.96
2023,12,13,20,21.83,17.83,19.83,13.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,77.69,0.0,92.8,5.46,138.77,7.82,138.97
2023,12,13,21,20.35,18.38,19.37,14.28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,88.5,0.0,92.91,5.8,129.65,7.73,129.18
2023,12,13,22,19.69,18.36,19.02,14.28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,92.12,0.01,92.95,5.58,126.18,7.58,125.82
2023,12,13,23,19.26,18.26,18.76,14.16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,94.06,0.01,92.95,5.25,123.48,7.42,123.36
2023,12,14,0,18.91,18.12,18.52,14.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,95.25,0.01,92.87,4.88,121.37,7.01,121.28
2023,12,14,1,18.62,17.98,18.3,13.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.12,0.01,92.81,4.53,117.89,6.58,117.81
2023,12,14,2,18.39,17.77,18.08,13.79,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.31,0.02,92.76,4.18,111.05,6.19,110.7
2023,12,14,3,18.1,17.56,17.83,13.61,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.75,0.02,92.74,3.73,103.19,5.82,102.41
2023,12,14,4,17.76,17.31,17.54,13.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,97.25,0.01,92.75,3.19,95.35,5.37,94.26
2023,12,14,5,17.54,17.11,17.32,13.18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,97.44,0.01,92.79,2.79,88.07,4.8,87.1
2023,12,14,6,19.26,17.39,18.32,13.43,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,89.0,0.0,92.84,3.0,75.96,3.49,75.87
2023,12,14,7,22.83,17.74,20.28,13.61,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,72.62,0.0,92.86,2.29,47.21,2.72,44.53
2023,12,14,8,27.87,16.06,21.97,12.27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,48.5,0.0,92.88,2.85,349.09,3.57,348.37
2023,12,14,9,30.77,15.25,23.01,11.72,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,39.12,0.0,92.88,3.53,318.59,4.2,320.81
2023,12,14,10,32.69,15.08,23.88,11.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,34.75,0.0,92.83,3.84,307.97,4.5,310.71
2023,12,14,11,34.19,14.63,24.4,11.29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,31.06,0.0,92.74,3.85,300.62,4.49,303.86
2023,12,14,12,35.33,13.94,24.63,10.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.88,0.0,92.68,3.7,289.08,4.23,292.82
2023,12,14,13,35.98,13.16,24.57,10.25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.56,0.0,92.61,3.45,275.98,3.86,280.26
2023,12,14,14,36.05,12.49,24.27,9.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.31,0.0,92.53,3.14,261.99,3.44,266.88
2023,12,14,15,35.62,11.96,23.8,9.46,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.06,0.0,92.48,2.73,251.15,2.94,256.96
2023,12,14,16,34.69,11.73,23.2,9.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.94,0.0,92.46,2.21,237.99,2.34,244.12
2023,12,14,17,33.14,12.65,22.9,9.95,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.0,0.0,92.48,1.98,210.92,2.42,211.69
2023,12,14,18,28.87,17.27,23.07,13.31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.38,0.0,92.54,2.3,180.0,4.93,179.82
2023,12,14,19,26.13,16.83,21.48,12.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,56.19,0.01,92.6,3.52,157.54,7.43,159.13
2023,12,14,20,25.07,18.87,21.97,14.65,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,68.0,0.01,92.7,4.93,139.31,7.8,140.04
2023,12,14,21,23.67,20.72,22.19,16.54,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,83.38,0.0,92.77,5.24,127.13,7.39,126.7
2023,12,14,22,22.92,21.05,21.98,16.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,89.25,0.0,92.82,4.98,122.89,6.98,122.28
2023,12,14,23,22.4,21.01,21.71,16.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,92.0,0.0,92.84,4.52,122.15,6.51,121.55
2023,12,15,0,21.95,20.98,21.46,16.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,94.25,0.0,92.78,4.1,119.35,6.12,119.02
2023,12,15,1,21.72,20.88,21.3,16.72,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,95.06,0.01,92.73,3.83,112.65,5.76,112.32
2023,12,15,2,21.51,20.73,21.12,16.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,95.44,0.01,92.69,3.5,102.49,5.41,101.91
2023,12,15,3,21.24,20.58,20.91,16.42,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.06,0.01,92.69,2.96,88.79,4.98,87.84
2023,12,15,4,20.83,20.31,20.58,16.17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.88,0.0,92.72,2.22,72.2,4.54,71.75
2023,12,15,5,20.58,20.02,20.3,15.87,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.75,0.0,92.81,2.13,55.61,4.32,56.51
2023,12,15,6,22.52,19.81,21.16,15.62,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,84.56,0.0,92.88,2.78,40.9,3.22,40.18
2023,12,15,7,26.74,18.4,22.57,14.16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,59.75,0.0,92.94,2.78,357.9,3.4,355.0
2023,12,15,8,30.23,17.2,23.72,13.18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.5,0.0,92.99,3.12,329.33,3.62,329.67
2023,12,15,9,32.53,16.39,24.46,12.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,38.06,0.0,92.94,3.19,318.58,3.68,320.26
2023,12,15,10,34.41,15.35,24.88,11.78,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,32.12,0.0,92.9,3.3,310.4,3.8,312.67
2023,12,15,11,35.91,14.4,25.16,11.11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.81,0.0,92.8,3.38,304.35,3.87,307.38
2023,12,15,12,36.94,13.81,25.37,10.68,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.25,0.0,92.73,3.22,295.76,3.68,299.13
2023,12,15,13,37.53,13.65,25.59,10.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.19,0.0,92.66,2.92,278.3,3.29,282.32
2023,12,15,14,37.74,13.58,25.66,10.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.81,0.0,92.59,2.73,253.9,3.03,258.55
2023,12,15,15,37.09,13.48,25.28,10.44,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.5,0.0,92.55,3.1,220.19,3.41,223.98
2023,12,15,16,35.92,13.68,24.8,10.62,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.5,0.0,92.55,4.42,189.15,5.06,191.12
2023,12,15,17,33.25,15.18,24.21,11.72,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,33.94,0.01,92.59,5.33,165.13,7.06,165.46
2023,12,15,18,29.88,17.77,23.83,13.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,48.06,0.02,92.67,5.6,143.67,8.03,143.62
2023,12,15,19,26.89,19.88,23.39,15.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,65.0,0.0,92.77,5.49,131.65,7.76,131.49
2023,12,15,20,25.33,20.74,23.04,16.48,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,75.31,0.01,92.87,5.01,125.28,6.96,124.76
2023,12,15,21,24.4,20.92,22.66,16.66,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,80.62,0.0,92.92,4.27,118.25,6.21,117.98
2023,12,15,22,23.76,20.92,22.34,16.72,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,84.0,0.0,92.91,3.64,113.93,5.76,113.43
2023,12,15,23,23.15,20.83,22.0,16.66,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,86.75,0.0,92.88,3.21,108.74,5.5,108.2
