YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_UV_INDEX,CLRSKY_SFC_SW_DWN,ALLSKY_KT
2023,11,2,14,1002.2,0.18,10.36,467.52,62.41,2.49,28.44,17.89,23.17,13.86,52.77,0.05,92.69,1.7,103.6,1.95,90.6,14.5,1018.85,0.74
2023,11,2,15,947.47,0.18,12.26,470.4,60.19,2.42,29.72,18.01,23.86,13.98,49.37,0.08,92.58,0.86,84.0,1.19,65.2,13.9,1021.1,0.7
2023,11,2,16,803.4,0.17,24.39,433.8,51.07,1.93,30.55,18.07,24.31,14.05,47.26,0.09,92.48,0.3,283.6,0.48,336.6,10.57,939.53,0.64
2023,11,2,17,707.83,0.16,37.92,366.67,43.77,1.45,30.78,18.0,24.39,14.0,46.44,0.07,92.4,1.05,257.3,1.04,273.3,7.82,791.88,0.65
2023,11,2,18,504.92,0.16,51.68,274.54,30.43,0.79,30.41,17.92,24.16,13.93,47.17,0.04,92.35,1.37,240.3,1.38,249.2,4.05,591.65,0.59
2023,11,2,19,300.77,0.15,65.45,164.83,16.89,0.28,29.64,18.03,23.84,14.03,49.65,0.01,92.35,1.77,213.7,1.88,217.2,1.42,356.98,0.52
2023,11,2,20,118.0,0.24,79.08,52.19,5.82,0.04,28.09,18.99,23.54,14.92,57.77,0.0,92.42,2.29,178.0,3.18,178.7,0.17,118.7,0.45
2023,11,2,21,3.88,0.17,89.34,1.65,0.22,0.0,25.02,20.08,22.55,15.95,74.02,0.0,92.5,2.83,148.7,5.33,149.5,0.0,3.9,0.24
2023,11,2,22,0.0,-999.0,90.0,0.0,0.0,0.0,23.19,18.97,21.08,14.86,77.07,0.01,92.57,4.55,127.5,7.0,128.0,0.0,0.0,-999.0
2023,11,2,23,0.0,-999.0,90.0,0.0,0.0,0.0,21.15,18.6,19.88,14.51,85.26,0.01,92.6,5.46,113.4,7.22,112.8,0.0,0.0,-999.0
2023,11,3,0,0.0,-999.0,90.0,0.0,0.0,0.0,19.89,18.38,19.14,14.3,90.85,0.01,92.62,5.0,109.2,6.57,108.6,0.0,0.0,-999.0
2023,11,3,1,0.0,-999.0,90.0,0.0,0.0,0.0,19.42,18.25,18.83,14.19,92.84,0.0,92.62,4.11,106.7,5.76,106.0,0.0,0.0,-999.0
2023,11,3,2,0.0,-999.0,90.0,0.0,0.0,0.0,19.18,18.22,18.7,14.16,93.98,0.0,92.57,3.41,99.3,5.14,98.4,0.0,0.0,-999.0
2023,11,3,3,0.0,-999.0,90.0,0.0,0.0,0.0,19.11,18.26,18.68,14.21,94.65,0.0,92.49,2.84,83.1,4.87,82.3,0.0,0.0,-999.0
2023,11,3,4,0.0,-999.0,90.0,0.0,0.0,0.0,19.06,18.35,18.7,14.31,95.56,0.0,92.45,2.5,62.9,5.16,62.8,0.0,0.0,-999.0
2023,11,3,5,0.0,-999.0,90.0,0.0,0.0,0.0,19.15,18.47,18.81,14.41,95.64,0.0,92.41,2.69,45.3,5.8,45.0,0.0,0.0,-999.0
2023,11,3,6,0.0,-999.0,90.0,0.0,0.0,0.0,19.2,18.59,18.9,14.54,96.17,0.01,92.38,2.81,34.0,6.13,33.7,0.0,0.0,-999.0
2023,11,3,7,0.0,-999.0,90.0,0.0,0.0,0.0,19.15,18.69,18.92,14.63,97.06,0.01,92.39,2.88,30.0,6.26,29.8,0.0,0.0,-999.0
2023,11,3,8,11.75,0.17,88.1,4.9,0.63,0.0,19.05,18.72,18.88,14.64,97.74,0.0,92.39,2.89,27.2,6.23,26.9,0.03,11.57,0.26
2023,11,3,9,135.85,0.17,76.1,66.48,7.23,0.06,20.93,19.04,19.98,14.94,88.8,0.0,92.43,3.88,19.3,5.2,19.1,0.32,153.68,0.41
2023,11,3,10,337.45,0.17,62.43,174.93,18.56,0.36,23.97,19.51,21.74,15.37,75.96,0.0,92.48,5.1,0.2,6.6,358.7,1.77,389.15,0.53
2023,11,3,11,542.47,0.16,48.65,282.12,31.41,0.89,26.71,19.66,23.18,15.53,65.23,0.0,92.5,6.76,346.6,8.48,346.4,4.85,621.45,0.59
2023,11,3,12,734.42,0.16,34.89,373.0,43.91,1.52,28.56,19.79,24.17,15.65,59.0,0.18,92.51,7.53,338.7,9.41,338.6,8.12,818.75,0.65
2023,11,3,13,813.58,0.16,21.47,436.35,50.32,1.97,30.08,19.78,24.93,15.65,54.02,1.01,92.47,8.14,332.0,10.2,332.0,10.3,959.12,0.63
2023,11,3,14,852.05,0.17,10.13,465.73,52.67,2.16,31.28,19.65,25.47,15.54,50.05,2.3,92.39,8.49,326.2,10.73,326.0,12.3,1026.18,0.63
2023,11,3,15,908.0,0.17,12.06,455.22,54.66,2.22,32.1,19.48,25.79,15.39,47.27,2.71,92.29,8.71,322.4,11.08,321.9,12.48,1007.85,0.67
2023,11,3,16,777.17,0.16,24.28,415.87,46.26,1.76,32.59,19.25,25.92,15.18,45.31,2.74,92.2,8.75,319.1,11.27,318.3,9.02,923.1,0.62
2023,11,3,17,484.12,0.16,37.82,346.65,29.79,1.0,32.91,18.83,25.87,14.79,43.34,1.2,92.13,8.72,315.5,11.45,314.4,5.55,772.33,0.44
2023,11,3,18,319.17,0.16,51.59,251.38,19.74,0.53,32.68,18.28,25.48,14.29,42.4,1.12,92.07,8.41,312.4,11.35,311.4,2.85,565.28,0.37
2023,11,3,19,98.35,0.16,65.35,142.07,6.04,0.11,31.42,18.5,24.96,14.5,46.19,1.18,92.06,7.12,313.4,10.48,312.4,0.52,325.67,0.17
2023,11,3,20,25.08,0.17,78.97,44.67,1.47,0.01,29.37,19.47,24.42,15.41,55.19,3.23,92.09,5.73,314.9,9.93,313.9,0.05,106.3,0.09
2023,11,3,21,1.08,0.16,89.31,1.5,0.07,0.0,26.87,19.84,23.36,15.76,65.33,5.68,92.17,4.6,308.5,9.34,307.4,0.0,3.72,0.06
2023,11,3,22,0.0,-999.0,90.0,0.0,0.0,0.0,25.42,20.51,22.96,16.41,74.14,4.87,92.25,3.57,297.5,7.53,296.0,0.0,0.0,-999.0
2023,11,3,23,0.0,-999.0,90.0,0.0,0.0,0.0,24.3,21.19,22.74,17.11,82.67,14.99,92.32,2.69,295.0,6.09,293.4,0.0,0.0,-999.0
2023,11,4,0,0.0,-999.0,90.0,0.0,0.0,0.0,23.59,21.24,22.42,17.15,86.52,69.3,92.36,2.77,301.6,6.07,300.4,0.0,0.0,-999.0
2023,11,4,1,0.0,-999.0,90.0,0.0,0.0,0.0,22.97,21.15,22.06,17.05,89.34,109.96,92.4,3.22,307.3,6.42,306.3,0.0,0.0,-999.0
2023,11,4,2,0.0,-999.0,90.0,0.0,0.0,0.0,22.36,20.94,21.65,16.84,91.58,42.12,92.41,3.91,305.0,6.69,304.0,0.0,0.0,-999.0
2023,11,4,3,0.0,-999.0,90.0,0.0,0.0,0.0,21.87,20.84,21.36,16.72,93.67,19.76,92.38,4.03,303.5,6.36,302.1,0.0,0.0,-999.0
2023,11,4,4,0.0,-999.0,90.0,0.0,0.0,0.0,21.46,20.72,21.09,16.61,95.37,23.61,92.34,4.35,292.1,6.88,289.4,0.0,0.0,-999.0
2023,11,4,5,0.0,-999.0,90.0,0.0,0.0,0.0,20.94,20.24,20.59,16.12,95.57,15.1,92.32,4.61,277.7,7.18,275.8,0.0,0.0,-999.0
2023,11,4,6,0.0,-999.0,90.0,0.0,0.0,0.0,20.36,19.67,20.01,15.56,95.67,12.08,92.34,4.29,269.2,6.69,268.1,0.0,0.0,-999.0
2023,11,4,7,0.0,-999.0,90.0,0.0,0.0,0.0,19.82,19.24,19.53,15.14,96.32,7.94,92.39,3.6,266.7,5.65,266.2,0.0,0.0,-999.0
2023,11,4,8,8.27,0.15,88.04,5.5,0.48,0.0,19.32,18.87,19.1,14.78,97.08,5.98,92.45,2.97,267.7,4.88,267.3,0.0,13.25,0.17
2023,11,4,9,99.1,0.15,76.0,75.78,5.83,0.05,19.56,18.6,19.08,14.53,94.1,4.13,92.51,3.3,269.0,4.25,267.7,0.28,176.07,0.3
2023,11,4,10,282.75,0.15,62.34,187.75,17.03,0.34,20.47,18.15,19.31,14.1,86.38,1.19,92.56,3.44,273.8,4.06,273.5,1.73,426.38,0.44
2023,11,4,11,481.6,0.16,48.56,295.13,29.04,0.83,22.21,17.65,19.93,13.66,75.27,0.16,92.6,3.94,287.1,4.6,287.5,4.55,671.58,0.53
2023,11,4,12,720.45,0.16,34.8,383.57,42.67,1.49,24.13,16.67,20.4,12.83,62.98,0.0,92.6,5.36,294.8,6.37,295.1,7.9,878.62,0.63
2023,11,4,13,793.0,0.16,21.35,445.93,48.63,1.9,25.64,16.21,20.93,12.46,55.89,0.01,92.57,6.66,295.3,8.02,295.6,10.02,1024.12,0.61
2023,11,4,14,1024.82,0.16,9.9,477.58,60.87,2.51,26.88,16.27,21.58,12.51,52.12,0.01,92.51,7.29,292.2,8.85,292.7,14.35,1099.55,0.75
2023,11,4,15,1023.92,0.16,11.87,479.95,61.6,2.52,27.81,16.15,21.98,12.43,49.02,0.0,92.46,7.49,287.5,9.17,288.0,14.32,1105.18,0.76
2023,11,4,16,990.05,0.15,24.16,444.4,58.87,2.24,28.35,15.12,21.73,11.64,44.48,0.0,92.42,7.4,281.5,9.1,282.4,12.4,1025.53,0.78
2023,11,4,17,843.35,0.14,37.73,378.74,48.75,1.62,28.44,13.68,21.06,10.6,40.31,0.0,92.38,7.09,275.8,8.79,276.8,8.7,875.7,0.77
2023,11,4,18,667.03,0.16,51.5,288.39,36.48,0.94,28.11,11.88,19.99,9.43,36.57,0.0,92.37,6.57,269.7,8.28,270.8,4.72,669.55,0.77
2023,11,4,19,419.1,0.17,65.25,179.97,20.8,0.34,27.13,10.43,18.78,8.55,35.14,0.0,92.38,5.75,262.1,7.52,263.0,1.7,420.05,0.72
2023,11,4,20,155.35,0.17,78.86,66.63,6.72,0.04,24.82,12.3,18.56,9.7,45.7,0.0,92.45,3.73,250.1,6.39,249.8,0.2,160.85,0.58
2023,11,4,21,4.15,0.15,89.27,2.08,0.23,0.0,20.47,13.98,17.22,10.8,66.27,0.0,92.53,2.84,233.0,6.22,233.5,0.0,5.6,0.23
2023,11,4,22,0.0,-999.0,90.0,0.0,0.0,0.0,18.49,13.3,15.89,10.31,71.64,0.0,92.6,2.91,220.0,5.96,220.9,0.0,0.0,-999.0
2023,11,4,23,0.0,-999.0,90.0,0.0,0.0,0.0,17.62,13.18,15.4,10.22,75.06,0.0,92.67,2.72,213.5,5.27,215.3,0.0,0.0,-999.0
2023,11,5,0,0.0,-999.0,90.0,0.0,0.0,0.0,16.93,12.93,14.93,10.05,77.16,0.0,92.72,2.54,213.3,4.68,215.4,0.0,0.0,-999.0
2023,11,5,1,0.0,-999.0,90.0,0.0,0.0,0.0,16.39,12.71,14.55,9.9,78.69,0.0,92.75,2.39,213.9,4.21,215.9,0.0,0.0,-999.0
2023,11,5,2,0.0,-999.0,90.0,0.0,0.0,0.0,15.84,12.6,14.22,9.83,80.91,0.0,92.72,2.3,214.4,3.96,216.1,0.0,0.0,-999.0
2023,11,5,3,0.0,-999.0,90.0,0.0,0.0,0.0,15.21,12.6,13.9,9.84,84.31,0.03,92.69,2.25,208.7,3.86,209.7,0.0,0.0,-999.0
2023,11,5,4,0.0,-999.0,90.0,0.0,0.0,0.0,14.56,12.68,13.62,9.89,88.33,0.12,92.67,2.25,194.2,3.9,195.0,0.0,0.0,-999.0
2023,11,5,5,0.0,-999.0,90.0,0.0,0.0,0.0,13.89,12.77,13.33,9.95,92.79,0.14,92.65,2.34,176.6,4.27,177.5,0.0,0.0,-999.0
2023,11,5,6,0.0,-999.0,90.0,0.0,0.0,0.0,13.31,12.92,13.11,10.05,97.32,0.12,92.65,2.53,159.4,4.99,160.0,0.0,0.0,-999.0
2023,11,5,7,0.0,-999.0,90.0,0.0,0.0,0.0,12.94,13.04,12.99,10.13,100.0,0.12,92.66,2.69,145.1,5.94,145.7,0.0,0.0,-999.0
2023,11,5,8,17.52,0.17,87.98,6.75,0.79,0.0,12.93,13.16,13.04,10.21,100.0,0.17,92.71,3.08,135.0,6.54,135.6,0.03,17.58,0.36
2023,11,5,9,211.6,0.17,75.9,92.22,9.48,0.08,14.85,13.44,14.14,10.38,91.08,0.05,92.79,4.66,128.9,6.0,129.5,0.38,213.2,0.63
2023,11,5,10,467.0,0.18,62.25,207.23,24.55,0.44,17.68,13.22,15.45,10.23,75.02,0.0,92.88,4.76,129.4,5.71,129.6,2.17,469.42,0.72
2023,11,5,11,707.75,0.17,48.48,313.13,40.33,1.08,20.51,12.65,16.58,9.84,60.55,0.0,92.96,4.32,131.1,4.97,130.7,5.45,708.42,0.77
2023,11,5,12,905.88,0.17,34.72,399.37,53.73,1.8,22.74,12.42,17.58,9.69,52.05,0.0,92.99,3.91,134.3,4.46,133.0,9.62,906.15,0.8
2023,11,5,13,1041.07,0.16,21.23,458.73,63.12,2.38,24.5,12.65,18.58,9.84,47.53,0.0,93.0,3.91,138.1,4.45,136.4,13.43,1041.3,0.81
2023,11,5,14,1106.8,0.15,9.68,487.32,67.66,2.7,25.9,13.07,19.49,10.12,44.96,0.0,92.98,4.08,140.5,4.63,138.6,15.52,1107.0,0.81
2023,11,5,15,1104.25,0.16,11.68,486.92,67.85,2.69,26.95,13.56,20.26,10.45,43.61,0.0,92.94,4.32,142.8,4.86,140.9,15.48,1104.47,0.81
2023,11,5,16,1021.47,0.16,24.05,450.77,62.04,2.31,27.52,13.88,20.7,10.68,43.08,0.0,92.89,4.59,144.4,5.14,142.8,12.85,1021.6,0.81
2023,11,5,17,870.08,0.16,37.64,384.77,51.57,1.66,27.52,14.03,20.78,10.79,43.5,0.0,92.85,4.94,144.2,5.56,143.1,8.8,870.08,0.79
2023,11,5,18,657.8,0.16,51.41,293.9,37.39,0.94,26.9,14.09,20.5,10.83,45.27,0.0,92.84,5.34,142.1,6.13,141.6,4.7,660.88,0.76
2023,11,5,19,411.83,0.17,65.15,184.9,21.25,0.34,25.52,13.96,19.74,10.74,48.72,0.0,92.86,5.77,138.2,6.84,137.8,1.67,417.48,0.71
2023,11,5,20,156.98,0.17,78.75,69.63,6.92,0.04,23.25,13.75,18.5,10.58,55.03,0.0,92.93,6.08,133.9,7.68,133.7,0.2,161.9,0.58
2023,11,5,21,5.85,0.17,89.22,2.25,0.28,0.0,19.96,13.63,16.8,10.49,66.79,0.0,93.01,5.75,131.5,8.24,131.7,0.0,5.97,0.31
2023,11,5,22,0.0,-999.0,90.0,0.0,0.0,0.0,17.4,13.41,15.4,10.33,77.27,0.0,93.08,5.97,131.1,8.33,131.3,0.0,0.0,-999.0
2023,11,5,23,0.0,-999.0,90.0,0.0,0.0,0.0,15.74,13.3,14.52,10.25,85.27,0.0,93.14,5.86,131.1,8.02,131.1,0.0,0.0,-999.0
2023,11,6,0,0.0,-999.0,90.0,0.0,0.0,0.0,14.66,13.16,13.91,10.15,90.56,0.0,93.19,5.81,130.3,7.85,130.2,0.0,0.0,-999.0
2023,11,6,1,0.0,-999.0,90.0,0.0,0.0,0.0,13.93,12.96,13.45,10.02,93.75,0.01,93.21,5.6,128.3,7.65,127.9,0.0,0.0,-999.0
2023,11,6,2,0.0,-999.0,90.0,0.0,0.0,0.0,13.6,12.64,13.12,9.81,93.76,0.01,93.18,5.68,126.3,7.75,125.7,0.0,0.0,-999.0
2023,11,6,3,0.0,-999.0,90.0,0.0,0.0,0.0,13.43,12.32,12.88,9.61,92.84,0.01,93.13,5.87,124.3,7.85,123.7,0.0,0.0,-999.0
2023,11,6,4,0.0,-999.0,90.0,0.0,0.0,0.0,13.22,12.01,12.61,9.42,92.23,0.01,93.09,5.85,122.5,7.85,121.8,0.0,0.0,-999.0
2023,11,6,5,0.0,-999.0,90.0,0.0,0.0,0.0,12.98,11.77,12.38,9.27,92.16,0.01,93.05,5.56,121.9,7.49,121.5,0.0,0.0,-999.0
2023,11,6,6,0.0,-999.0,90.0,0.0,0.0,0.0,12.79,11.57,12.18,9.15,92.1,0.01,93.03,5.38,122.5,7.55,121.6,0.0,0.0,-999.0
2023,11,6,7,0.0,-999.0,90.0,0.0,0.0,0.0,12.76,11.26,12.01,8.96,90.4,0.01,93.06,5.72,120.6,7.99,119.6,0.0,0.0,-999.0
2023,11,6,8,18.05,0.17,87.92,6.85,0.81,0.0,12.63,11.04,11.83,8.83,89.9,0.01,93.1,5.8,120.3,8.04,119.4,0.03,18.08,0.36
2023,11,6,9,214.25,0.17,75.8,92.07,9.52,0.08,13.47,10.8,12.13,8.69,83.81,0.01,93.16,6.3,119.5,8.07,118.3,0.38,214.62,0.63
2023,11,6,10,472.33,0.17,62.17,207.26,24.63,0.44,15.76,10.61,13.18,8.57,71.34,0.0,93.22,6.16,119.4,7.46,117.9,2.17,472.58,0.73
2023,11,6,11,713.55,0.16,48.4,313.64,40.39,1.08,18.54,10.79,14.66,8.67,60.54,0.0,93.26,5.68,121.4,6.7,119.6,5.43,713.92,0.78
2023,11,6,12,910.65,0.14,34.64,399.33,53.62,1.79,21.35,11.33,16.34,8.99,52.74,0.0,93.27,5.16,124.7,5.95,122.2,9.55,911.03,0.8
2023,11,6,13,1049.65,0.15,21.13,459.35,63.19,2.38,23.93,11.88,17.9,9.32,46.73,0.0,93.26,4.57,127.0,5.15,123.0,13.35,1049.65,0.81
2023,11,6,14,1115.05,0.16,9.47,488.5,67.86,2.7,26.08,12.52,19.3,9.73,42.89,0.0,93.21,4.06,129.6,4.46,123.9,15.5,1115.18,0.82
2023,11,6,15,1112.55,0.16,11.49,488.22,68.1,2.7,27.53,12.84,20.19,9.95,40.24,0.0,93.13,3.9,134.5,4.2,128.4,15.45,1112.78,0.82
2023,11,6,16,1030.22,0.16,23.94,452.25,62.31,2.31,28.25,12.83,20.54,9.94,38.51,0.0,93.07,4.15,140.3,4.46,134.9,12.85,1030.35,0.81
2023,11,6,17,879.53,0.16,37.54,386.53,51.86,1.67,28.28,12.73,20.51,9.88,38.2,0.0,93.02,4.71,142.9,5.15,138.9,8.82,879.78,0.8
2023,11,6,18,671.12,0.16,51.32,296.0,37.83,0.94,27.57,12.63,20.1,9.83,39.6,0.0,92.99,5.44,143.2,6.16,140.2,4.72,671.53,0.77
2023,11,6,19,425.5,0.18,65.05,187.43,21.72,0.35,25.89,12.55,19.22,9.77,43.45,0.0,93.0,6.28,141.3,7.42,139.3,1.73,425.98,0.73
2023,11,6,20,167.8,0.18,78.63,72.0,7.14,0.04,23.1,12.52,17.81,9.74,51.22,0.0,93.06,6.89,139.5,8.67,138.7,0.2,168.15,0.61
2023,11,6,21,6.6,0.17,89.18,2.43,0.3,0.0,19.54,12.48,16.01,9.71,63.56,0.0,93.11,6.74,138.4,9.24,138.4,0.0,6.62,0.33
2023,11,6,22,0.0,-999.0,90.0,0.0,0.0,0.0,17.14,12.64,14.89,9.81,74.68,0.0,93.16,6.65,135.5,9.13,135.5,0.0,0.0,-999.0
2023,11,6,23,0.0,-999.0,90.0,0.0,0.0,0.0,15.87,12.95,14.41,10.01,82.66,0.0,93.21,6.46,132.1,8.76,131.9,0.0,0.0,-999.0
2023,11,7,0,0.0,-999.0,90.0,0.0,0.0,0.0,15.03,13.2,14.12,10.17,88.66,0.01,93.25,6.28,129.2,8.52,128.7,0.0,0.0,-999.0
2023,11,7,1,0.0,-999.0,90.0,0.0,0.0,0.0,14.55,13.31,13.93,10.25,92.18,0.02,93.27,6.24,125.5,8.4,124.6,0.0,0.0,-999.0
2023,11,7,2,0.0,-999.0,90.0,0.0,0.0,0.0,14.42,13.3,13.86,10.24,92.83,0.02,93.23,6.11,120.5,8.23,119.5,0.0,0.0,-999.0
2023,11,7,3,0.0,-999.0,90.0,0.0,0.0,0.0,14.4,13.22,13.81,10.19,92.44,0.02,93.17,5.96,117.0,8.18,115.6,0.0,0.0,-999.0
2023,11,7,4,0.0,-999.0,90.0,0.0,0.0,0.0,14.26,13.14,13.7,10.14,92.77,0.02,93.12,5.65,116.6,7.93,115.1,0.0,0.0,-999.0
2023,11,7,5,0.0,-999.0,90.0,0.0,0.0,0.0,14.14,13.04,13.59,10.08,92.91,0.02,93.08,5.32,116.1,7.57,114.5,0.0,0.0,-999.0
2023,11,7,6,0.0,-999.0,90.0,0.0,0.0,0.0,14.02,12.92,13.47,10.01,92.98,0.02,93.07,5.17,116.0,7.41,114.8,0.0,0.0,-999.0
2023,11,7,7,0.0,-999.0,90.0,0.0,0.0,0.0,13.84,12.8,13.32,9.93,93.35,0.03,93.09,5.1,116.1,7.4,114.8,0.0,0.0,-999.0
2023,11,7,8,18.27,0.17,87.86,7.1,0.84,0.0,13.69,12.67,13.18,9.84,93.46,0.03,93.14,5.07,115.5,7.44,114.1,0.03,18.3,0.35
2023,11,7,9,210.27,0.17,75.71,91.25,9.51,0.08,14.84,12.67,13.76,9.83,86.72,0.01,93.2,5.67,111.1,7.31,109.0,0.4,210.62,0.61
2023,11,7,10,462.83,0.16,62.09,205.18,24.34,0.45,17.63,12.96,15.3,10.01,73.95,0.0,93.25,5.59,103.8,6.76,101.9,2.22,463.45,0.71
2023,11,7,11,699.08,0.17,48.33,310.6,39.82,1.08,21.0,13.6,17.3,10.43,62.47,0.0,93.28,4.58,101.1,5.38,98.4,5.5,699.78,0.76
2023,11,7,12,893.53,0.15,34.56,396.26,53.01,1.79,24.12,14.36,19.24,10.97,54.34,0.0,93.28,3.42,100.6,3.94,96.7,9.68,893.53,0.78
2023,11,7,13,1028.68,0.15,21.03,455.97,62.39,2.38,27.15,14.55,20.85,11.11,45.95,0.0,93.23,2.29,102.1,2.61,92.2,13.52,1029.07,0.79
2023,11,7,14,1094.8,0.16,9.27,485.32,67.1,2.7,29.66,13.82,21.74,10.61,37.91,0.0,93.15,1.29,107.2,1.47,88.8,15.7,1095.18,0.8
2023,11,7,15,1096.68,0.16,11.31,487.78,67.97,2.74,30.92,13.32,22.12,10.28,34.15,0.0,93.07,1.08,140.3,1.03,119.1,15.88,1097.05,0.81
2023,11,7,16,1014.55,0.16,23.83,451.91,62.22,2.35,31.5,12.94,22.22,10.04,32.24,0.0,92.98,1.6,157.3,1.48,146.3,13.2,1014.95,0.8
2023,11,7,17,864.38,0.16,37.45,386.38,51.82,1.7,31.55,12.79,22.17,9.95,31.84,0.0,92.91,2.33,157.8,2.31,152.1,9.07,865.15,0.79
2023,11,7,18,657.92,0.16,51.22,295.6,37.76,0.97,31.03,12.89,21.96,10.02,33.01,0.0,92.87,3.18,152.7,3.38,149.2,4.88,659.03,0.76
2023,11,7,19,414.92,0.17,64.95,186.73,21.68,0.36,29.72,13.2,21.46,10.24,36.36,0.0,92.87,4.18,144.9,4.82,142.8,1.77,416.15,0.71
2023,11,7,20,162.52,0.18,78.52,71.43,7.18,0.04,27.11,14.69,20.9,11.27,46.55,0.0,92.9,5.06,137.9,6.88,137.0,0.22,163.32,0.59
2023,11,7,21,6.57,0.17,89.14,2.53,0.31,0.0,23.08,15.32,19.2,11.72,61.57,0.0,92.97,5.93,133.2,8.73,132.8,0.0,6.57,0.31
2023,11,7,22,0.0,-999.0,90.0,0.0,0.0,0.0,19.87,15.17,17.52,11.59,74.18,0.0,93.03,6.53,129.0,8.89,128.6,0.0,0.0,-999.0
2023,11,7,23,0.0,-999.0,90.0,0.0,0.0,0.0,18.32,14.97,16.64,11.44,80.7,0.0,93.08,5.89,124.3,8.17,123.8,0.0,0.0,-999.0
2023,11,8,0,0.0,-999.0,90.0,0.0,0.0,0.0,17.4,14.79,16.1,11.3,84.5,0.0,93.11,5.06,119.8,7.35,119.0,0.0,0.0,-999.0
2023,11,8,1,0.0,-999.0,90.0,0.0,0.0,0.0,16.67,14.72,15.69,11.25,88.11,0.0,93.11,4.39,113.4,6.65,111.8,0.0,0.0,-999.0
2023,11,8,2,0.0,-999.0,90.0,0.0,0.0,0.0,16.16,14.68,15.42,11.22,90.74,0.0,93.07,3.83,104.7,6.19,102.8,0.0,0.0,-999.0
2023,11,8,3,0.0,-999.0,90.0,0.0,0.0,0.0,15.75,14.59,15.17,11.17,92.66,0.0,92.99,3.03,90.9,5.72,89.4,0.0,0.0,-999.0
2023,11,8,4,0.0,-999.0,90.0,0.0,0.0,0.0,15.26,14.4,14.83,11.05,94.52,0.01,92.91,2.43,73.3,5.3,72.9,0.0,0.0,-999.0
2023,11,8,5,0.0,-999.0,90.0,0.0,0.0,0.0,14.89,14.12,14.51,10.84,94.94,0.0,92.88,2.44,57.5,5.38,57.2,0.0,0.0,-999.0
2023,11,8,6,0.0,-999.0,90.0,0.0,0.0,0.0,14.62,13.72,14.17,10.57,94.21,0.0,92.88,2.67,45.9,5.95,45.5,0.0,0.0,-999.0
2023,11,8,7,0.0,-999.0,90.0,0.0,0.0,0.0,14.28,13.35,13.82,10.31,93.98,0.0,92.9,2.73,38.5,6.06,38.0,0.0,0.0,-999.0
2023,11,8,8,17.7,0.17,87.8,7.28,0.85,0.0,13.92,13.11,13.51,10.14,94.68,0.0,92.96,2.56,35.0,5.62,34.5,0.03,17.98,0.33
2023,11,8,9,203.77,0.17,75.63,91.42,9.52,0.08,16.49,13.45,14.97,10.36,82.07,0.0,93.05,3.13,35.5,4.38,33.3,0.4,206.75,0.59
2023,11,8,10,454.08,0.18,62.01,205.45,24.38,0.46,19.92,13.72,16.82,10.53,67.3,0.0,93.13,2.69,24.6,3.2,21.7,2.25,456.65,0.7
2023,11,8,11,690.03,0.17,48.27,311.18,39.93,1.1,23.82,13.76,18.79,10.56,53.21,0.0,93.17,2.79,2.5,3.43,0.3,5.6,691.8,0.75
2023,11,8,12,883.25,0.15,34.5,397.07,53.14,1.82,27.7,12.86,20.28,9.95,39.86,0.0,93.18,3.5,337.8,4.17,337.3,9.85,884.65,0.77
2023,11,8,13,1021.03,0.16,20.95,457.53,62.73,2.42,30.17,12.52,21.35,9.74,33.82,0.0,93.16,3.48,319.3,4.05,319.1,13.77,1022.17,0.79
2023,11,8,14,1081.88,0.17,9.09,487.28,67.1,2.73,31.59,12.36,21.98,9.64,30.85,0.0,93.11,3.25,308.0,3.75,308.3,15.93,1090.68,0.79
2023,11,8,15,1065.95,0.17,11.14,489.0,66.85,2.73,32.43,12.32,22.38,9.62,29.34,0.0,93.05,2.9,298.2,3.32,298.8,15.77,1092.18,0.78
2023,11,8,16,942.15,0.17,23.73,453.28,58.81,2.25,32.85,12.32,22.58,9.63,28.66,0.0,92.97,2.52,290.2,2.88,291.4,12.55,1011.67,0.74
2023,11,8,17,800.55,0.16,37.36,387.32,49.03,1.65,32.92,12.4,22.66,9.69,28.7,0.0,92.89,2.21,290.1,2.56,291.6,8.88,863.22,0.73
2023,11,8,18,609.08,0.17,51.13,296.98,35.81,0.94,32.61,12.42,22.51,9.71,29.25,0.0,92.83,2.0,289.2,2.35,290.9,4.85,659.85,0.7
2023,11,8,19,384.52,0.18,64.85,188.57,20.62,0.35,31.73,12.69,22.21,9.88,31.26,0.0,92.8,1.69,291.1,2.04,292.5,1.75,418.9,0.65
2023,11,8,20,140.07,0.17,78.4,73.56,6.5,0.04,30.53,13.8,22.17,10.65,36.05,0.0,92.78,1.18,306.4,1.68,307.0,0.22,167.35,0.5
2023,11,8,21,6.28,0.17,89.09,2.77,0.31,0.0,28.67,14.8,21.73,11.38,42.87,0.0,92.8,0.65,321.2,0.89,320.9,0.0,7.22,0.28
2023,11,8,22,0.0,-999.0,90.0,0.0,0.0,0.0,27.27,13.89,20.58,10.77,44.05,0.0,92.82,0.81,75.6,1.11,75.3,0.0,0.0,-999.0
